date_id,email_datetime,customer_id,email_id,email_opens_cnt,email_clicks_cnt
2020-07-10,2020-07-10 16:26:37.000000 UTC,813,bf7b5d62-ba58-4d0b-b42d-63a4877f4f33,5,1
2020-07-10,2020-07-10 17:39:12.000000 UTC,180,1e3cf1ec-6db7-4d98-8887-16eceeb0f62b,2,1
2020-07-10,2020-07-10 19:44:35.000000 UTC,78,ee6cfc6d-38d6-4e2b-91e4-32b761fe76ff,1,1
2020-07-10,2020-07-10 07:44:14.000000 UTC,594,1e300646-25fd-401e-ac2e-5f84d73b3d8f,2,1
2020-07-10,2020-07-10 01:09:06.000000 UTC,725,71607bec-59d9-469a-9f86-d4c8c795eb94,1,1
2020-07-10,2020-07-10 00:57:58.000000 UTC,1,ba4197e1-84bb-4299-8d19-f8617dcecdde,2,1
2020-07-10,2020-07-10 00:20:53.000000 UTC,126,1c38b9b2-d8c5-4bc7-9f60-ffe25f1c8499,7,2
2020-07-10,2020-07-10 22:59:50.000000 UTC,78,52d06bda-2005-43eb-8696-63346ed7ceef,3,2
2020-07-10,2020-07-10 11:55:54.000000 UTC,931,38eb174f-e457-4608-9b85-3228fb226431,248,3
2020-07-10,2020-07-10 13:09:36.000000 UTC,467,668a9131-09af-44f0-924f-faa91d27ff81,7,3
2020-07-10,2020-07-10 19:21:51.000000 UTC,292,c06db252-1e35-4484-82d7-acfcd7bfd25a,10,3
2020-07-10,2020-07-10 08:21:15.000000 UTC,489,d3b99936-878f-4c1b-b788-51236d400ab0,41,4
2020-07-10,2020-07-10 20:06:32.000000 UTC,126,803d8992-aef8-4445-8c8d-d8d26711eb65,13,4
2020-07-10,2020-07-10 16:09:34.000000 UTC,986,e459ec0b-a05f-40f1-a656-dd11c3dd9bc2,12,5
2020-07-10,2020-07-10 12:47:01.000000 UTC,827,bae8c2d5-0e76-4f45-94cf-badbd6bd94c6,11,5
2020-07-10,2020-07-10 08:52:58.000000 UTC,126,0ba90430-c52d-4bff-ba19-4d5568c3bd2b,23,6
2020-07-10,2020-07-10 20:19:53.000000 UTC,496,22a96195-578a-4993-a751-dfdb7c7083cc,64,6
2020-07-10,2020-07-10 10:36:48.000000 UTC,17,b136d597-63db-4c06-bb86-529fb35dd311,14,6
2020-07-10,2020-07-10 17:08:18.000000 UTC,592,29fbfbce-8578-415c-9e06-ca8ed800a38f,22,7
2020-07-10,2020-07-10 15:10:53.000000 UTC,128,bba82cff-358d-44d7-9450-7c226bfafb4a,16,7
2020-07-10,2020-07-10 00:22:49.000000 UTC,16,7e7a95db-ee7c-4df3-b777-d3e17ce424a4,24,7
2020-07-10,2020-07-10 12:25:02.000000 UTC,222,eb0e84c6-d723-4c11-bfb3-574d41c024c7,36,8
2020-07-10,2020-07-10 07:51:03.000000 UTC,720,9584b478-8df1-40d6-8335-839dd8f48b8b,67,8
2020-07-10,2020-07-10 14:15:28.000000 UTC,220,01b88a83-fe04-481b-a425-e7eadb64a46c,27,8
2020-07-10,2020-07-10 06:09:39.000000 UTC,16,44492f74-dd88-4cd6-bb78-5f8f728a9fae,33,9
2020-07-10,2020-07-10 18:25:43.000000 UTC,452,6609f387-5a36-4679-a5fd-64398820567a,48,9
2020-07-10,2020-07-10 00:40:35.000000 UTC,39,09bded2b-dbce-423a-bc77-42cef09d7c85,16,9
2020-07-10,2020-07-10 15:53:19.000000 UTC,40,a2fdc3fe-cd52-4e30-998a-21d5b1a37de4,49,10
2020-07-10,2020-07-10 08:02:26.000000 UTC,460,f893ba9a-5f32-4a0b-96d9-ce9c69d62903,87,10
2020-07-10,2020-07-10 10:24:19.000000 UTC,934,8d9f2fe3-afbf-44e2-821c-15c00aa58048,32,11
2020-07-10,2020-07-10 17:21:55.000000 UTC,468,00179cf9-e110-4ea9-b2ca-5257f861ae54,45,11
2020-07-10,2020-07-10 13:01:00.000000 UTC,37,ea35e9e6-8b05-4670-9e96-1715732b2570,36,12
2020-07-10,2020-07-10 16:45:10.000000 UTC,221,15b12e11-09e0-4a41-98b7-c5c8dddf97aa,32,12
2020-07-10,2020-07-10 14:35:36.000000 UTC,720,03e0234f-f61e-48f0-9a7e-725c56e64b71,42,13
2020-07-10,2020-07-10 15:12:03.000000 UTC,16,94719500-eff1-46ae-8348-95b0d0f3c575,51,13
2020-07-10,2020-07-10 19:46:06.000000 UTC,491,cf9ba931-0a58-42e2-a0a0-7f1c0a87b47e,33,13
2020-07-10,2020-07-10 13:22:20.000000 UTC,180,dd6ef54e-9c59-4b5f-b257-087fab8fb574,69,14
2020-07-10,2020-07-10 06:39:12.000000 UTC,941,d802410a-a406-4aa8-a5ff-3346d66caa36,47,14
2020-07-10,2020-07-10 13:11:21.000000 UTC,18,008ec588-2580-49ae-9742-b358e6d8a898,33,18
2020-07-10,2020-07-10 07:53:53.000000 UTC,220,0e21802b-9ffa-4ca5-bdcb-61e86080b10e,46,18
2020-07-10,2020-07-10 10:45:17.000000 UTC,811,978a6e3e-6266-492d-b13b-960a2f5d868a,51,21
2020-07-10,2020-07-10 14:03:21.000000 UTC,1,975f8c79-bd4d-463d-a27d-89892f338853,41,24
2020-07-10,2020-07-10 04:12:39.000000 UTC,809,393ef27a-5037-4e2f-b8cd-72b26cb7e522,91,26
2020-07-10,2020-07-10 22:29:40.000000 UTC,594,18ffff74-8e05-45d6-ada4-695e5382fce7,186,59
2021-12-04,2021-12-04 04:42:44.000000 UTC,70,66ddff73-885a-4842-9ed6-7b7a1ad27f87,1,1
2021-12-04,2021-12-04 03:36:14.000000 UTC,3,c889f254-bfab-40b7-b1bd-a87c931333ef,25,1
2021-12-04,2021-12-04 14:42:14.000000 UTC,339,eeeb15a6-3e56-4f82-b18c-b87ce4ecaac1,202,3
2021-12-04,2021-12-04 10:35:21.000000 UTC,350,ec3fb670-a71f-41db-a027-0f81331fd460,4,3
2021-12-04,2021-12-04 11:46:21.000000 UTC,478,beb5875e-ef3a-4b37-aea1-103c2d666e7c,131,4
2021-12-04,2021-12-04 13:59:00.000000 UTC,923,954d0e10-26ed-4789-8bd2-673f38f47455,55,8
2021-12-04,2021-12-04 16:18:26.000000 UTC,74,2385be79-6cf1-4ec4-8921-e38df4667ae4,40,11
2021-12-04,2021-12-04 19:32:34.000000 UTC,24,c874f565-f844-4e5f-b3ef-f1134161e485,47,11
2021-12-04,2021-12-04 13:22:01.000000 UTC,268,23ae9946-5892-465d-b237-04547f5d30c1,500,15
2021-12-04,2021-12-04 01:40:22.000000 UTC,946,11c9fa91-af25-43b2-a916-2a2cd0b5ac58,39,16
2021-12-04,2021-12-04 13:45:09.000000 UTC,345,23004524-4bd4-47cd-b1e2-c116821c99b1,37,26
2020-07-11,2020-07-11 10:14:37.000000 UTC,964,d1521a66-4abd-47ba-895b-1311b7020d65,1,1
2020-07-11,2020-07-11 15:01:27.000000 UTC,41,797bccbd-fabe-4c15-80ac-9ec291bf0ae8,2,2
2020-07-11,2020-07-11 20:36:00.000000 UTC,51,505bc05b-75e6-40a3-be79-4e3bfbeb4c34,14,3
2020-07-11,2020-07-11 21:39:22.000000 UTC,962,73eca9d1-19b6-4e4c-839e-915760f3e669,15,7
2020-07-11,2020-07-11 11:13:18.000000 UTC,959,fe8b6277-ea5c-4081-ace9-6c67a5c69025,12,12
2020-07-11,2020-07-11 13:19:54.000000 UTC,252,224be270-10fd-45d4-9897-a8b8c0f4931a,35,14
2020-07-11,2020-07-11 06:39:57.000000 UTC,51,48ffdc24-379e-42c1-919a-3719c21b4856,139,18
2020-07-11,2020-07-11 19:56:26.000000 UTC,164,989978fa-32a6-4f6c-b0b9-2a28b3d0222e,125,22
2021-12-05,2021-12-05 23:13:53.000000 UTC,676,a33927de-ecac-4a2b-bea3-88e19637bc6a,1,NULL
2021-12-05,2021-12-05 20:36:12.000000 UTC,46,aafe76bf-3e9f-4a23-82c4-37a3316a16bf,1,1
2021-12-05,2021-12-05 11:09:20.000000 UTC,682,0cda1b8c-2dea-4e30-80ba-5f1f7854176f,1,1
2021-12-05,2021-12-05 15:05:48.000000 UTC,45,b51e3764-7988-418a-ab3c-11d403b60f41,7,3
2021-12-05,2021-12-05 19:03:04.000000 UTC,49,da4b9605-fea2-4b8d-b560-f16541ffa351,19,8
2021-12-05,2021-12-05 23:54:36.000000 UTC,53,8c5bb422-b55e-4bcd-b474-69b841d92e25,500,8
2021-12-05,2021-12-05 02:23:56.000000 UTC,1,dca2cb58-949f-4785-861d-c89465a9fc0b,27,15
2020-07-12,2020-07-12 12:27:42.000000 UTC,154,d6a4df3b-37d0-404f-83e6-e845d02ec79c,1,NULL
2020-07-12,2020-07-12 21:54:43.000000 UTC,810,1051d601-1f87-4870-912e-516d5c29c438,65,3
2021-12-06,2021-12-06 15:49:23.000000 UTC,35,e02a1ac7-2b95-4619-8d86-3296846ad683,17,NULL
2021-12-06,2021-12-06 16:24:32.000000 UTC,793,a4802ae6-7359-4233-94ec-8795c14f9d69,1,1
2021-12-06,2021-12-06 16:32:31.000000 UTC,55,66e2680c-8331-46ad-96ee-b86d0d2b275f,2,1
2021-12-06,2021-12-06 14:26:18.000000 UTC,830,4208f10c-93cc-40be-9aa3-6bc04feb1560,1,1
2021-12-06,2021-12-06 20:58:10.000000 UTC,206,58eca7ea-402c-4cea-b798-63d1e64c6692,2,1
2021-12-06,2021-12-06 19:10:01.000000 UTC,618,58fe21c1-bbef-42fe-97cb-8a3a2cba7bdb,47,1
2021-12-06,2021-12-06 15:53:55.000000 UTC,703,f036cf76-1f5a-4199-bbf0-1dd9ac8277c8,15,1
2021-12-06,2021-12-06 23:22:02.000000 UTC,54,43a47403-c6ff-4657-bb66-def5f269c88e,9,2
2021-12-06,2021-12-06 07:40:32.000000 UTC,573,a0a41b65-7219-4eae-b378-b16c50127bd9,22,3
2021-12-06,2021-12-06 23:12:56.000000 UTC,706,1df715f6-5ed8-4670-b67e-09ddea0468ec,15,3
2021-12-06,2021-12-06 12:53:31.000000 UTC,657,bb0a395f-ef7a-40db-964b-1c4ef2e3044a,14,4
2021-12-06,2021-12-06 12:17:44.000000 UTC,204,cdc557e6-6826-4312-b8b2-3e7aab11db20,8,4
2021-12-06,2021-12-06 08:47:54.000000 UTC,575,cf1cb687-08d0-4bf5-a20f-c3c5399447f8,204,4
2021-12-06,2021-12-06 13:17:43.000000 UTC,39,469dcd44-0f7a-45a2-972e-a2c5c0dadfd9,161,4
2021-12-06,2021-12-06 20:22:05.000000 UTC,618,51a29a35-da8b-437d-ba14-bb4367d72b49,82,5
2021-12-06,2021-12-06 11:51:54.000000 UTC,375,4c350428-f3df-425d-9ab7-524abe102185,6,5
2021-12-06,2021-12-06 17:36:34.000000 UTC,641,39d7aba5-68d3-4062-9038-b5be28d9997b,156,6
2021-12-06,2021-12-06 18:17:30.000000 UTC,572,86a66315-7197-449f-8364-8dd4419e94ae,18,7
2021-12-06,2021-12-06 23:00:57.000000 UTC,35,ac4871ea-3c50-4a8d-8e6e-e816b2717a6d,17,7
2021-12-06,2021-12-06 10:36:13.000000 UTC,206,d62e3729-144a-48c8-9ae3-5b8953fdaa5c,11,7
2021-12-06,2021-12-06 12:50:43.000000 UTC,657,ca94db1e-faaf-4b6b-a917-73ba3b540c1c,59,8
2021-12-06,2021-12-06 17:59:17.000000 UTC,34,3f445f55-d8e1-4d6e-9a4b-05d3e7e0adc7,135,8
2021-12-06,2021-12-06 11:23:39.000000 UTC,204,68b6efb3-0ada-48a0-923e-ee7627a16f6a,40,8
2021-12-06,2021-12-06 05:19:29.000000 UTC,54,ba51d914-18f9-40ee-a594-d3c4ba1c25e2,58,10
2021-12-06,2021-12-06 15:24:16.000000 UTC,824,a53ee676-b6b8-4d13-b06a-6d5c25ac8f28,28,11
2021-12-06,2021-12-06 18:50:42.000000 UTC,657,0aa593ef-e0e7-42c1-b1b9-e96f87e49aec,30,11
2021-12-06,2021-12-06 22:21:10.000000 UTC,753,d26c4ea2-0865-4a71-98fe-8d5768d1e3b0,91,11
2021-12-06,2021-12-06 22:13:47.000000 UTC,703,f8a2077c-3e8d-44c2-adc1-75d1001fcebb,23,11
2021-12-06,2021-12-06 18:46:37.000000 UTC,641,72313aa2-e7f6-46ef-ac7a-4b07f3fe78a6,43,12
2021-12-06,2021-12-06 10:15:05.000000 UTC,413,8a08a590-9ea9-4e4c-a356-99515c7a3e9b,24,12
2021-12-06,2021-12-06 18:36:21.000000 UTC,340,142862bd-32b1-45f9-b1b7-4feda2799c45,123,12
2021-12-06,2021-12-06 23:30:27.000000 UTC,823,064032bf-8a35-42b9-84b1-e048835a8b11,29,12
2021-12-06,2021-12-06 22:03:56.000000 UTC,834,113d6781-7cf2-4078-8717-34146a5b726c,200,16
2021-12-06,2021-12-06 22:12:08.000000 UTC,643,5c001763-c8d4-4749-b65c-5cd8f325891d,130,18
2021-12-06,2021-12-06 07:29:23.000000 UTC,204,5b63baed-d99a-43a5-badf-9e450d4a5ad3,217,18
2021-12-06,2021-12-06 05:03:05.000000 UTC,793,7b97c083-f5dc-4a50-a8c4-47b6ac6b1cc4,74,23
2021-12-06,2021-12-06 20:08:09.000000 UTC,180,b7bdf13f-5742-4905-9d34-cf1d25723345,74,26
2021-12-06,2021-12-06 21:59:34.000000 UTC,339,2a7a360b-b551-4f7d-bee9-1f7ac004ad07,80,27
2021-12-06,2021-12-06 09:39:20.000000 UTC,339,db173bff-4d95-4f55-b2cf-38e9d7077d98,101,41
2021-12-06,2021-12-06 15:25:52.000000 UTC,54,815b89fa-7195-4a14-a0a7-9cf52c9fcf15,211,71
2021-12-06,2021-12-06 20:31:47.000000 UTC,179,250c41e6-d7c8-4b2e-a949-6c9b281725ca,376,82
2020-07-13,2020-07-13 19:50:49.000000 UTC,410,3abee650-bc23-4671-a62f-0c186bea51c2,1,NULL
2020-07-13,2020-07-13 21:47:03.000000 UTC,541,72b1bb22-25ff-4b27-9e00-a09575963a00,10,NULL
2020-07-13,2020-07-13 13:35:17.000000 UTC,643,18d50825-5216-4ab2-9aec-7898a31770b6,3,1
2020-07-13,2020-07-13 21:39:22.000000 UTC,921,60d3b863-1ed6-49f4-9dd8-861d7e544e11,1,1
2020-07-13,2020-07-13 17:23:20.000000 UTC,441,3ccbffb1-4a6d-43e4-aa4c-62836e417d66,1,1
2020-07-13,2020-07-13 13:55:41.000000 UTC,106,34aa6a18-0714-4c49-a274-4a1a185ef272,1,1
2020-07-13,2020-07-13 00:12:31.000000 UTC,922,2b403fad-6af3-4218-b599-12f55603f6de,1,1
2020-07-13,2020-07-13 22:35:05.000000 UTC,16,a551ef56-1391-4053-8e59-8b0dcbe4c5b2,19,1
2020-07-13,2020-07-13 14:14:46.000000 UTC,17,3b917fcd-4b78-4a05-98db-7b8d03f29149,6,2
2020-07-13,2020-07-13 11:52:27.000000 UTC,862,7b51895b-1933-4fae-8efe-47c9e5f47359,4,2
2020-07-13,2020-07-13 18:45:39.000000 UTC,73,9246a601-b086-41db-a280-46b821142c88,13,3
2020-07-13,2020-07-13 20:07:13.000000 UTC,257,6eb20041-1f49-4108-af47-d8542413f799,77,3
2020-07-13,2020-07-13 16:33:57.000000 UTC,18,87b989b8-b9d5-43c8-bcdd-2be78f01e9c9,11,3
2020-07-13,2020-07-13 13:28:58.000000 UTC,442,17ee480b-5965-43e7-957a-0e06b3f15f15,10,3
2020-07-13,2020-07-13 20:32:28.000000 UTC,409,c7e6a4c0-6f15-4bd2-b733-7c42aefda8fc,6,3
2020-07-13,2020-07-13 09:02:52.000000 UTC,399,1da86b37-b48d-4366-972b-a84cf5b51c18,9,3
2020-07-13,2020-07-13 13:22:44.000000 UTC,25,4cb6e0a9-674e-4870-b62b-a7aac5ba13c1,13,4
2020-07-13,2020-07-13 09:21:05.000000 UTC,409,7464f9a0-120e-493d-9245-7367abbbb7df,16,4
2020-07-13,2020-07-13 17:47:13.000000 UTC,268,260b21a1-32b7-477b-bb9c-b3910718db32,9,4
2020-07-13,2020-07-13 16:48:01.000000 UTC,24,83112956-8565-4121-ac8d-739363a4d4d0,11,4
2020-07-13,2020-07-13 19:09:01.000000 UTC,130,cb739ee9-0bd0-437c-b8bc-ad3435eedc81,27,4
2020-07-13,2020-07-13 09:37:42.000000 UTC,229,f02e9ab4-561e-45ea-a218-5126715e9367,19,5
2020-07-13,2020-07-13 22:32:28.000000 UTC,24,fb78c87a-ac8e-4090-9eb1-c9f6a3e5c6ba,12,5
2020-07-13,2020-07-13 19:02:23.000000 UTC,426,348a6248-ceb5-4fef-bd20-eee3945eb4a8,16,5
2020-07-13,2020-07-13 14:29:43.000000 UTC,425,21d6a983-b747-4c43-b0c0-cfa5a021e9ae,17,6
2020-07-13,2020-07-13 13:15:50.000000 UTC,267,cd81c88f-78da-4a73-a333-1faa965553bb,11,6
2020-07-13,2020-07-13 13:47:41.000000 UTC,382,6b1f0a78-4db5-475f-b07f-ce41dca477b6,30,7
2020-07-13,2020-07-13 13:14:45.000000 UTC,16,077b3797-7c85-491f-8480-d1ceb337675e,16,7
2020-07-13,2020-07-13 19:52:39.000000 UTC,16,9899ef05-6b27-46d4-96d2-fe06f69568fb,35,7
2020-07-13,2020-07-13 19:08:18.000000 UTC,866,910ca458-4491-484b-b6a0-d459870eda1b,20,8
2020-07-13,2020-07-13 20:08:26.000000 UTC,258,08083969-a73d-49fb-a494-d45e15b45825,27,10
2020-07-13,2020-07-13 19:13:19.000000 UTC,498,65b098e8-5f92-49cc-aa8e-566d13bcc809,45,10
2020-07-13,2020-07-13 13:08:54.000000 UTC,129,a22b40f1-78eb-45b9-863b-482a231c2a2e,34,12
2020-07-13,2020-07-13 16:29:15.000000 UTC,409,24297870-73e5-4f5b-9cc3-5908708acbcf,53,17
2020-07-13,2020-07-13 17:32:22.000000 UTC,130,6a379965-8a3a-4c95-8673-67619e8086f0,67,18
2020-07-13,2020-07-13 08:06:52.000000 UTC,307,47b6aa52-7e9f-4c1b-aac7-bb0c0139e049,112,26
2020-07-13,2020-07-13 21:02:32.000000 UTC,399,b953c45b-3f7b-4356-8244-2d79b869c4b7,111,28
2020-07-13,2020-07-13 07:49:24.000000 UTC,426,98520353-7c85-452f-9447-af130d2c16b6,109,29
2020-07-13,2020-07-13 10:36:19.000000 UTC,748,92a96ec9-6140-4883-9fb5-8dfe9db9f1c7,106,41
2020-07-13,2020-07-13 23:12:21.000000 UTC,715,07f70420-907e-490a-80aa-318a36ebabe2,381,49
2021-12-07,2021-12-07 15:43:58.000000 UTC,583,65ea42fb-df46-4391-88ed-5c58302b0b2f,1,NULL
2021-12-07,2021-12-07 00:06:49.000000 UTC,241,03b1049a-3c24-4ac3-af2c-7bbcd4cea373,1,1
2021-12-07,2021-12-07 22:32:06.000000 UTC,972,fa1f9548-7aa8-46b8-ab04-9b19e2fdd92f,1,1
2021-12-07,2021-12-07 05:36:09.000000 UTC,978,d102a44b-120a-49a1-a322-8ceba0d336ea,1,1
2021-12-07,2021-12-07 17:02:52.000000 UTC,399,94c09435-db77-4930-a964-17978c043dbc,1,1
2021-12-07,2021-12-07 14:39:49.000000 UTC,365,2995e270-5783-468b-8c97-48ab250537b9,1,1
2021-12-07,2021-12-07 10:18:52.000000 UTC,242,b3d3d369-9a6c-4759-b534-4b6a56d82af3,1,1
2021-12-07,2021-12-07 13:20:57.000000 UTC,870,b357e5e5-668c-4512-9e79-8889934fdd72,1,1
2021-12-07,2021-12-07 04:37:36.000000 UTC,464,65e56a39-1d99-4c40-bf38-b7aa252edce4,2,1
2021-12-07,2021-12-07 21:48:24.000000 UTC,398,c30485f2-375c-4ebf-ab37-9be34e8bb7f7,1,1
2021-12-07,2021-12-07 10:23:16.000000 UTC,523,267a254d-ec63-448d-8310-ccdd2a92661d,283,1
2021-12-07,2021-12-07 22:08:05.000000 UTC,801,1f1e82d6-7f1b-45a3-82c4-6c812090950a,1,1
2021-12-07,2021-12-07 04:49:00.000000 UTC,881,1228c4e2-2037-4ce2-b5d0-faf2a4c766ef,3,2
2021-12-07,2021-12-07 08:57:38.000000 UTC,239,bba54722-cc54-44b7-afd1-b89514c6103d,3,2
2021-12-07,2021-12-07 14:13:30.000000 UTC,842,5c27a240-7e0e-4722-8bb4-5b566aed485a,94,2
2021-12-07,2021-12-07 16:21:04.000000 UTC,434,682e74b0-7749-4c8c-9418-22c16fe7dfa7,3,2
2021-12-07,2021-12-07 12:09:40.000000 UTC,243,674ac487-38d5-41f9-886b-927733a6d564,5,2
2021-12-07,2021-12-07 11:18:02.000000 UTC,396,4c6b4ca6-3333-4ec6-8f12-d9e8bdb3585f,3,3
2021-12-07,2021-12-07 00:12:52.000000 UTC,807,e85758da-fcda-4195-ba2d-1a905cd7cbc8,13,3
2021-12-07,2021-12-07 16:33:34.000000 UTC,78,13222bc4-b0a2-4368-8409-23606724f899,15,3
2021-12-07,2021-12-07 16:20:03.000000 UTC,240,8ce5f059-145e-4081-acb0-a29945d3554d,10,3
2021-12-07,2021-12-07 11:13:09.000000 UTC,240,d7106727-71c5-4adb-b949-50efe157cadd,11,3
2021-12-07,2021-12-07 19:04:46.000000 UTC,882,35bc5a03-a37f-4f70-8537-981bd12097ad,10,3
2021-12-07,2021-12-07 08:06:37.000000 UTC,398,5c21f6d5-59b3-4433-acbe-5bfbbcd4b09d,10,4
2021-12-07,2021-12-07 08:43:55.000000 UTC,271,dc854b70-476b-4517-bc86-505452d78b88,13,4
2021-12-07,2021-12-07 02:03:21.000000 UTC,483,47381faa-6ab5-41e5-99b8-db99746e6a5a,15,4
2021-12-07,2021-12-07 21:11:12.000000 UTC,156,be875458-99f5-439e-8a98-fb269688f37d,12,5
2021-12-07,2021-12-07 11:07:52.000000 UTC,692,8d114207-dfcc-411f-9b19-28ff1dcf152e,10,5
2021-12-07,2021-12-07 11:19:43.000000 UTC,123,5d8ae1fb-fabb-4d6e-8afa-a4788b168e93,15,5
2021-12-07,2021-12-07 14:06:29.000000 UTC,169,54e61785-7c62-4840-bfab-afde45685581,13,5
2021-12-07,2021-12-07 16:01:00.000000 UTC,745,213b23d4-f831-48aa-9b1d-85222a5ed240,11,5
2021-12-07,2021-12-07 02:17:31.000000 UTC,806,5feaa7e1-55d4-4177-ab43-76c18429079a,16,6
2021-12-07,2021-12-07 14:07:35.000000 UTC,398,8479b0c2-84ec-4c02-afdc-3acf61e82ebc,14,6
2021-12-07,2021-12-07 20:06:48.000000 UTC,30,820521e8-0ecc-4fe5-81b8-a185780ea863,21,6
2021-12-07,2021-12-07 18:42:56.000000 UTC,242,6b706285-c8e1-4c7f-a080-720d00e120c3,16,6
2021-12-07,2021-12-07 08:12:14.000000 UTC,842,72f1584a-6e4a-4750-a194-db6ec1319ac9,12,6
2021-12-07,2021-12-07 18:39:13.000000 UTC,831,c9af8e46-4a08-4899-8085-2e8ee5ee090b,216,6
2021-12-07,2021-12-07 14:32:44.000000 UTC,156,0fa13a70-4313-4d7a-818b-6c660fd43c4f,12,6
2021-12-07,2021-12-07 15:01:56.000000 UTC,584,f3a64f23-8385-4437-8400-3c16094c6126,22,7
2021-12-07,2021-12-07 20:56:45.000000 UTC,808,8fdbbd55-c880-4dd8-97e0-e7626badcc1b,20,7
2021-12-07,2021-12-07 10:02:04.000000 UTC,975,c12db2bc-27b3-4895-a49d-caef997d070e,23,7
2021-12-07,2021-12-07 08:57:52.000000 UTC,633,adecc91d-2f79-49d8-91ed-871719243d36,31,8
2021-12-07,2021-12-07 15:16:47.000000 UTC,124,d7aec435-6d44-47fc-8424-edc0b1e17a94,11,8
2021-12-07,2021-12-07 17:11:31.000000 UTC,271,f712f408-2b5b-4380-ba9a-45ff1358155d,201,9
2021-12-07,2021-12-07 06:42:48.000000 UTC,796,38dd6741-e5ef-4914-9039-439366d1c583,19,9
2021-12-07,2021-12-07 11:42:51.000000 UTC,783,a9992c11-6745-4b9e-94d8-b7ee21b2d363,36,9
2021-12-07,2021-12-07 23:49:39.000000 UTC,514,9875946a-080d-4037-a92d-40f086b51f41,31,10
2021-12-07,2021-12-07 12:47:08.000000 UTC,492,e2243b24-3403-48cd-bc7d-777093fd379f,439,10
2021-12-07,2021-12-07 09:47:41.000000 UTC,11,f97a65df-07bb-4ac5-9a99-d71367292a79,38,11
2021-12-07,2021-12-07 19:54:45.000000 UTC,458,d5f9839d-bfe5-440f-aab2-845400ff2aa0,41,11
2021-12-07,2021-12-07 11:22:16.000000 UTC,632,60670289-40c2-4494-9906-cfde0fcf932e,32,12
2021-12-07,2021-12-07 22:19:11.000000 UTC,954,06b2b607-5875-44ab-aac2-80ee91285435,64,15
2021-12-07,2021-12-07 18:02:01.000000 UTC,459,32ef182d-b0d7-43e1-815b-849da006878a,51,16
2021-12-07,2021-12-07 09:25:32.000000 UTC,398,a6f7f720-238c-48a8-9629-d43a3b126de8,73,17
2021-12-07,2021-12-07 14:48:52.000000 UTC,975,fd31a8ca-0874-4f10-bd08-4f9458c37091,60,18
2021-12-07,2021-12-07 21:22:50.000000 UTC,242,9bea10bf-fa8d-4769-b292-1de65c228f2c,90,19
2021-12-07,2021-12-07 06:42:26.000000 UTC,798,8acead0e-df2f-422d-9eba-14e40f470b7f,69,21
2021-12-07,2021-12-07 15:03:45.000000 UTC,522,046afc35-1149-454e-9b2e-05c04de2e119,141,22
2021-12-07,2021-12-07 15:36:28.000000 UTC,29,df27fb39-c058-4797-b4ea-c2dd276d8088,62,23
2021-12-07,2021-12-07 18:48:09.000000 UTC,880,af7d7bbf-a66a-412c-940c-4fe2db7fcc17,418,24
2021-12-07,2021-12-07 19:34:00.000000 UTC,747,031435e5-7687-4704-8833-b5457b0f12f1,28,26
2021-12-07,2021-12-07 01:54:11.000000 UTC,955,59e90792-5d24-440e-92f3-50d66802793b,69,41
2021-12-07,2021-12-07 19:41:39.000000 UTC,787,4fa9bdc7-ee07-495e-8378-87a40f8b1ea1,113,44
2020-07-14,2020-07-14 21:12:51.000000 UTC,117,1338fe83-b9b3-462b-bd40-4c37211cd18c,16,NULL
2020-07-14,2020-07-14 12:14:54.000000 UTC,455,be14026f-2be7-4182-8505-8eaee13f4fa5,68,NULL
2020-07-14,2020-07-14 16:45:08.000000 UTC,679,16bbf4a3-b700-4301-8fbb-95c3608191f8,1,NULL
2020-07-14,2020-07-14 00:40:03.000000 UTC,281,e39d4316-7c8b-4102-b737-5f54c38ae3a7,1,NULL
2020-07-14,2020-07-14 00:54:22.000000 UTC,180,6c4bb303-04ba-4035-8413-d071f4a193e0,1,1
2020-07-14,2020-07-14 10:38:08.000000 UTC,51,56835428-df55-4f56-9bb2-84ed7ca43f11,1,1
2020-07-14,2020-07-14 22:18:25.000000 UTC,638,f6fbf611-305f-429a-bce7-e3cadeb35765,1,1
2020-07-14,2020-07-14 17:56:29.000000 UTC,289,32f77e6e-cb76-4d53-94da-8a2d5a080cf2,25,1
2020-07-14,2020-07-14 22:29:35.000000 UTC,856,c8a04f63-dbc5-4249-9fdd-af5565a19603,3,1
2020-07-14,2020-07-14 07:36:56.000000 UTC,397,b3e287ec-801d-4969-80b8-4ad1f0d345c2,1,1
2020-07-14,2020-07-14 00:21:16.000000 UTC,283,9c9a41ad-b061-4dc7-8302-e07faa773775,1,1
2020-07-14,2020-07-14 13:53:50.000000 UTC,49,f7ebee49-39e3-4db2-afdc-8a34cf09e7fc,2,1
2020-07-14,2020-07-14 09:43:24.000000 UTC,182,e3b4769f-c0c9-47a4-a99e-7e35b7c3a8b1,30,2
2020-07-14,2020-07-14 13:55:29.000000 UTC,680,2f7cc458-fc67-4775-8e28-e1a2fb24ca1e,5,2
2020-07-14,2020-07-14 19:55:45.000000 UTC,397,d9fb03d3-0f88-4b41-b5e7-92895342f9e8,6,2
2020-07-14,2020-07-14 13:07:55.000000 UTC,579,32e1d83a-bedf-42fd-8759-a920d11e24d8,2,2
